order_id,customer_id,item_id,style_name,size,color,purchase_date,relationship_tier,base_window_days,adjusted_window_days,window_closes_date,days_remaining,status,adjustment_reason
ORD-000175,CUST-00243,SKU-005,Slim Straight,27,Vintage Blue,2026-05-21,VIP,30,60,2026-07-20,14,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000176,CUST-00243,SKU-003,Bootcut,29,Stone Wash,2025-05-15,VIP,30,60,2025-07-14,-357,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000177,CUST-00243,SKU-007,Mom Jean,29,Black,2026-05-16,VIP,30,60,2026-07-15,9,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000178,CUST-00243,SKU-009,Cropped Straight,25,Indigo,2025-09-09,VIP,30,60,2025-11-08,-240,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000179,CUST-00243,SKU-009,Cropped Straight,26,Vintage Blue,2025-10-19,VIP,30,60,2025-12-18,-200,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000180,CUST-00243,SKU-015,Denim Overalls,XS,Black,2026-03-02,VIP,30,60,2026-05-01,-66,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000181,CUST-00243,SKU-013,Trucker Jacket,S,Raw Denim,2025-05-20,VIP,30,60,2025-07-19,-352,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000182,CUST-00243,SKU-005,Slim Straight,25,Vintage Blue,2026-05-14,VIP,30,60,2026-07-13,7,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000183,CUST-00243,SKU-009,Cropped Straight,29,Stone Wash,2025-08-15,VIP,30,60,2025-10-14,-265,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000184,CUST-00243,SKU-003,Bootcut,31,Indigo,2025-12-11,VIP,30,60,2026-02-09,-147,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000185,CUST-00244,SKU-005,Slim Straight,32,Indigo,2025-09-04,VIP,30,60,2025-11-03,-245,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000186,CUST-00244,SKU-010,Flare,32,Stone Wash,2026-02-05,VIP,30,60,2026-04-06,-91,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000187,CUST-00244,SKU-011,Denim Jacket,S,Raw Denim,2025-11-11,VIP,30,60,2026-01-10,-177,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000188,CUST-00244,SKU-003,Bootcut,33,Stone Wash,2025-10-10,VIP,30,60,2025-12-09,-209,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000189,CUST-00244,SKU-013,Trucker Jacket,XS,Indigo,2026-01-25,VIP,30,60,2026-03-26,-102,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000190,CUST-00244,SKU-003,Bootcut,27,Black,2026-05-08,VIP,30,60,2026-07-07,1,closing_soon,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000191,CUST-00244,SKU-013,Trucker Jacket,XL,Raw Denim,2025-10-27,VIP,30,60,2025-12-26,-192,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000192,CUST-00244,SKU-014,Denim Shirt,M,Indigo,2026-05-25,VIP,30,60,2026-07-24,18,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000193,CUST-00244,SKU-002,Straight,24,Vintage Blue,2025-07-13,VIP,30,60,2025-09-11,-298,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000194,CUST-00244,SKU-013,Trucker Jacket,M,Raw Denim,2025-07-08,VIP,30,60,2025-09-06,-303,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000195,CUST-00244,SKU-013,Trucker Jacket,M,Raw Denim,2025-11-08,VIP,30,60,2026-01-07,-180,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000196,CUST-00245,SKU-016,Denim Skirt,L,Black,2025-08-30,regular,30,30,2025-09-29,-280,closed,Standard 30-day return window.
ORD-000197,CUST-00245,SKU-014,Denim Shirt,XL,Raw Denim,2026-05-03,regular,30,30,2026-06-02,-34,closed,Standard 30-day return window.
ORD-000198,CUST-00245,SKU-008,Boyfriend,32,White,2026-04-09,regular,30,30,2026-05-09,-58,closed,Standard 30-day return window.
ORD-000199,CUST-00245,SKU-012,Chore Jacket,XS,Raw Denim,2025-07-07,regular,30,30,2025-08-06,-334,closed,Standard 30-day return window.
ORD-000200,CUST-00245,SKU-003,Bootcut,27,Stone Wash,2025-07-28,regular,30,30,2025-08-27,-313,closed,Standard 30-day return window.
ORD-000201,CUST-00246,SKU-010,Flare,33,Indigo,2026-04-17,regular,30,30,2026-05-17,-50,closed,Standard 30-day return window.
ORD-000202,CUST-00246,SKU-011,Denim Jacket,L,Stone Wash,2026-03-20,regular,30,30,2026-04-19,-78,closed,Standard 30-day return window.
ORD-000203,CUST-00246,SKU-010,Flare,33,White,2026-03-12,regular,30,30,2026-04-11,-86,closed,Standard 30-day return window.
ORD-000204,CUST-00246,SKU-001,Skinny,28,Stone Wash,2025-08-06,regular,30,30,2025-09-05,-304,closed,Standard 30-day return window.
ORD-000205,CUST-00247,SKU-001,Skinny,25,Raw Denim,2025-10-06,regular,30,30,2025-11-05,-243,closed,Standard 30-day return window.
ORD-000206,CUST-00247,SKU-009,Cropped Straight,27,Stone Wash,2026-01-11,regular,30,30,2026-02-10,-146,closed,Standard 30-day return window.
ORD-000207,CUST-00247,SKU-005,Slim Straight,31,Stone Wash,2025-03-25,regular,30,30,2025-04-24,-438,closed,Standard 30-day return window.
ORD-000208,CUST-00247,SKU-012,Chore Jacket,XS,Stone Wash,2025-08-01,regular,30,30,2025-08-31,-309,closed,Standard 30-day return window.
ORD-000209,CUST-00247,SKU-008,Boyfriend,30,Vintage Blue,2026-04-30,regular,30,30,2026-05-30,-37,closed,Standard 30-day return window.
ORD-000210,CUST-00247,SKU-015,Denim Overalls,L,Stone Wash,2026-03-19,regular,30,30,2026-04-18,-79,closed,Standard 30-day return window.
ORD-000211,CUST-00247,SKU-014,Denim Shirt,XL,Stone Wash,2026-06-26,regular,30,30,2026-07-26,20,open,Standard 30-day return window.
ORD-000212,CUST-00247,SKU-008,Boyfriend,34,Raw Denim,2026-02-02,regular,30,30,2026-03-04,-124,closed,Standard 30-day return window.
ORD-000213,CUST-00248,SKU-003,Bootcut,24,Stone Wash,2025-06-09,regular,30,30,2025-07-09,-362,closed,Standard 30-day return window.
ORD-000214,CUST-00248,SKU-003,Bootcut,24,Raw Denim,2025-09-10,regular,30,30,2025-10-10,-269,closed,Standard 30-day return window.
ORD-000215,CUST-00248,SKU-005,Slim Straight,30,Vintage Blue,2025-07-18,regular,30,30,2025-08-17,-323,closed,Standard 30-day return window.
ORD-000216,CUST-00013,SKU-003,Bootcut,34,Stone Wash,2026-05-29,regular,30,30,2026-06-28,-8,closed,Standard 30-day return window.
ORD-000217,CUST-00013,SKU-002,Straight,30,Stone Wash,2025-04-21,regular,30,30,2025-05-21,-411,closed,Standard 30-day return window.
ORD-000218,CUST-00013,SKU-006,High-Rise Skinny,34,Stone Wash,2025-08-29,regular,30,30,2025-09-28,-281,closed,Standard 30-day return window.
ORD-000219,CUST-00013,SKU-003,Bootcut,33,Vintage Blue,2025-05-21,regular,30,30,2025-06-20,-381,closed,Standard 30-day return window.
ORD-000220,CUST-00013,SKU-001,Skinny,24,Vintage Blue,2025-08-01,regular,30,30,2025-08-31,-309,closed,Standard 30-day return window.
ORD-000221,CUST-00013,SKU-013,Trucker Jacket,XS,Black,2026-06-22,regular,30,30,2026-07-22,16,open,Standard 30-day return window.
ORD-000222,CUST-00013,SKU-004,Wide Leg,33,Raw Denim,2026-01-18,regular,30,30,2026-02-17,-139,closed,Standard 30-day return window.
ORD-000223,CUST-00249,SKU-003,Bootcut,29,Raw Denim,2026-03-30,regular,30,30,2026-04-29,-68,closed,Standard 30-day return window.
ORD-000224,CUST-00249,SKU-002,Straight,30,Vintage Blue,2026-04-15,regular,30,30,2026-05-15,-52,closed,Standard 30-day return window.
ORD-000225,CUST-00249,SKU-015,Denim Overalls,S,Black,2025-04-19,regular,30,30,2025-05-19,-413,closed,Standard 30-day return window.
ORD-000226,CUST-00249,SKU-010,Flare,31,Raw Denim,2024-06-20,regular,30,30,2024-07-20,-716,closed,Standard 30-day return window.
ORD-000227,CUST-00014,SKU-002,Straight,29,Vintage Blue,2026-05-19,regular,30,30,2026-06-18,-18,closed,Standard 30-day return window.
ORD-000228,CUST-00014,SKU-015,Denim Overalls,XL,Black,2026-07-05,regular,30,30,2026-08-04,29,open,Standard 30-day return window.
ORD-000229,CUST-00014,SKU-002,Straight,26,Stone Wash,2026-03-12,regular,30,30,2026-04-11,-86,closed,Standard 30-day return window.
ORD-000230,CUST-00014,SKU-008,Boyfriend,34,Black,2026-03-05,regular,30,30,2026-04-04,-93,closed,Standard 30-day return window.
ORD-000231,CUST-00014,SKU-004,Wide Leg,31,Raw Denim,2026-05-11,regular,30,30,2026-06-10,-26,closed,Standard 30-day return window.
ORD-000232,CUST-00014,SKU-004,Wide Leg,31,Raw Denim,2026-03-21,regular,30,30,2026-04-20,-77,closed,Standard 30-day return window.
ORD-000233,CUST-00014,SKU-014,Denim Shirt,M,Raw Denim,2026-04-14,regular,30,30,2026-05-14,-53,closed,Standard 30-day return window.
ORD-000234,CUST-00250,SKU-006,High-Rise Skinny,29,Indigo,2026-02-21,regular,30,30,2026-03-23,-105,closed,Standard 30-day return window.
ORD-000235,CUST-00250,SKU-002,Straight,26,Indigo,2026-04-20,regular,30,30,2026-05-20,-47,closed,Standard 30-day return window.
ORD-000236,CUST-00250,SKU-001,Skinny,26,Indigo,2026-05-02,regular,30,30,2026-06-01,-35,closed,Standard 30-day return window.
ORD-000237,CUST-00250,SKU-007,Mom Jean,26,Vintage Blue,2026-04-29,regular,30,30,2026-05-29,-38,closed,Standard 30-day return window.
ORD-000238,CUST-00250,SKU-016,Denim Skirt,XL,Indigo,2026-05-30,regular,30,30,2026-06-29,-7,closed,Standard 30-day return window.
ORD-000239,CUST-00250,SKU-004,Wide Leg,32,Indigo,2026-05-20,regular,30,30,2026-06-19,-17,closed,Standard 30-day return window.
ORD-000240,CUST-00251,SKU-004,Wide Leg,26,Vintage Blue,2026-02-16,VIP,30,60,2026-04-17,-80,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000241,CUST-00251,SKU-012,Chore Jacket,M,Black,2025-10-20,VIP,30,60,2025-12-19,-199,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000242,CUST-00251,SKU-006,High-Rise Skinny,26,Indigo,2025-10-24,VIP,30,60,2025-12-23,-195,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000243,CUST-00251,SKU-011,Denim Jacket,S,Indigo,2026-03-13,VIP,30,60,2026-05-12,-55,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000244,CUST-00251,SKU-016,Denim Skirt,XS,Raw Denim,2026-01-18,VIP,30,60,2026-03-19,-109,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000245,CUST-00251,SKU-007,Mom Jean,34,White,2026-04-07,VIP,30,60,2026-06-06,-30,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000246,CUST-00251,SKU-004,Wide Leg,31,Stone Wash,2025-10-28,VIP,30,60,2025-12-27,-191,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000247,CUST-00251,SKU-008,Boyfriend,25,Stone Wash,2025-12-24,VIP,30,60,2026-02-22,-134,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000248,CUST-00251,SKU-014,Denim Shirt,S,Black,2026-05-22,VIP,30,60,2026-07-21,15,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000249,CUST-00251,SKU-002,Straight,31,Vintage Blue,2026-04-29,VIP,30,60,2026-06-28,-8,discretionary,"VIP customer — standard 30-day window extended by 30 days to 60 days. Past the window, but VIP status allows manager discretion for up to 14 more days."
ORD-000250,CUST-00251,SKU-003,Bootcut,32,Indigo,2026-05-17,VIP,30,60,2026-07-16,10,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000251,CUST-00252,SKU-003,Bootcut,24,Stone Wash,2025-06-12,regular,30,30,2025-07-12,-359,closed,Standard 30-day return window.
ORD-000252,CUST-00252,SKU-013,Trucker Jacket,S,Stone Wash,2025-01-02,regular,30,30,2025-02-01,-520,closed,Standard 30-day return window.
ORD-000253,CUST-00252,SKU-011,Denim Jacket,XL,Indigo,2025-09-12,regular,30,30,2025-10-12,-267,closed,Standard 30-day return window.
ORD-000254,CUST-00252,SKU-002,Straight,32,Vintage Blue,2026-05-11,regular,30,30,2026-06-10,-26,closed,Standard 30-day return window.
ORD-000255,CUST-00252,SKU-003,Bootcut,32,Vintage Blue,2025-08-23,regular,30,30,2025-09-22,-287,closed,Standard 30-day return window.
ORD-000256,CUST-00252,SKU-007,Mom Jean,27,White,2026-03-31,regular,30,30,2026-04-30,-67,closed,Standard 30-day return window.
ORD-000257,CUST-00015,SKU-004,Wide Leg,31,Vintage Blue,2026-03-09,regular,30,30,2026-04-08,-89,closed,Standard 30-day return window.
ORD-000258,CUST-00015,SKU-012,Chore Jacket,XS,Black,2025-12-24,regular,30,30,2026-01-23,-164,closed,Standard 30-day return window.
ORD-000259,CUST-00015,SKU-009,Cropped Straight,25,Vintage Blue,2025-04-23,regular,30,30,2025-05-23,-409,closed,Standard 30-day return window.
ORD-000260,CUST-00015,SKU-010,Flare,30,Vintage Blue,2025-05-18,regular,30,30,2025-06-17,-384,closed,Standard 30-day return window.
ORD-000261,CUST-00015,SKU-008,Boyfriend,32,Vintage Blue,2025-04-16,regular,30,30,2025-05-16,-416,closed,Standard 30-day return window.
ORD-000262,CUST-00253,SKU-015,Denim Overalls,L,Stone Wash,2026-06-21,regular,30,30,2026-07-21,15,open,Standard 30-day return window.
ORD-000263,CUST-00253,SKU-012,Chore Jacket,M,Indigo,2026-04-30,regular,30,30,2026-05-30,-37,closed,Standard 30-day return window.
ORD-000264,CUST-00253,SKU-010,Flare,26,Black,2026-01-12,regular,30,30,2026-02-11,-145,closed,Standard 30-day return window.
ORD-000265,CUST-00254,SKU-015,Denim Overalls,M,Stone Wash,2024-12-12,regular,30,30,2025-01-11,-541,closed,Standard 30-day return window.
ORD-000266,CUST-00254,SKU-015,Denim Overalls,XL,Black,2025-01-09,regular,30,30,2025-02-08,-513,closed,Standard 30-day return window.
ORD-000267,CUST-00254,SKU-011,Denim Jacket,M,Raw Denim,2024-12-15,regular,30,30,2025-01-14,-538,closed,Standard 30-day return window.
ORD-000268,CUST-00254,SKU-016,Denim Skirt,XS,Black,2025-01-03,regular,30,30,2025-02-02,-519,closed,Standard 30-day return window.
ORD-000269,CUST-00254,SKU-007,Mom Jean,33,Raw Denim,2024-04-26,regular,30,30,2024-05-26,-771,closed,Standard 30-day return window.
ORD-000270,CUST-00255,SKU-015,Denim Overalls,XS,Raw Denim,2025-09-28,regular,30,30,2025-10-28,-251,closed,Standard 30-day return window.
ORD-000271,CUST-00255,SKU-014,Denim Shirt,M,Raw Denim,2026-03-08,regular,30,30,2026-04-07,-90,closed,Standard 30-day return window.
ORD-000272,CUST-00255,SKU-003,Bootcut,27,Vintage Blue,2026-04-02,regular,30,30,2026-05-02,-65,closed,Standard 30-day return window.
ORD-000273,CUST-00255,SKU-014,Denim Shirt,L,Black,2025-11-08,regular,30,30,2025-12-08,-210,closed,Standard 30-day return window.
ORD-000274,CUST-00016,SKU-011,Denim Jacket,XS,Raw Denim,2026-01-06,regular,30,30,2026-02-05,-151,closed,Standard 30-day return window.
ORD-000275,CUST-00016,SKU-006,High-Rise Skinny,32,Stone Wash,2025-11-11,regular,30,30,2025-12-11,-207,closed,Standard 30-day return window.
ORD-000276,CUST-00256,SKU-010,Flare,33,White,2025-07-28,regular,30,30,2025-08-27,-313,closed,Standard 30-day return window.
ORD-000277,CUST-00256,SKU-016,Denim Skirt,XS,Stone Wash,2024-11-10,regular,30,30,2024-12-10,-573,closed,Standard 30-day return window.
ORD-000278,CUST-00016,SKU-001,Skinny,25,White,2025-08-16,regular,30,30,2025-09-15,-294,closed,Standard 30-day return window.
ORD-000279,CUST-00016,SKU-016,Denim Skirt,XL,Raw Denim,2025-10-15,regular,30,30,2025-11-14,-234,closed,Standard 30-day return window.
ORD-000280,CUST-00256,SKU-009,Cropped Straight,26,Raw Denim,2026-01-27,regular,30,30,2026-02-26,-130,closed,Standard 30-day return window.
ORD-000281,CUST-00016,SKU-012,Chore Jacket,S,Indigo,2025-06-21,regular,30,30,2025-07-21,-350,closed,Standard 30-day return window.
ORD-000282,CUST-00257,SKU-003,Bootcut,32,Black,2026-01-30,regular,30,30,2026-03-01,-127,closed,Standard 30-day return window.
ORD-000283,CUST-00257,SKU-010,Flare,28,Vintage Blue,2026-06-28,regular,30,30,2026-07-28,22,open,Standard 30-day return window.
ORD-000284,CUST-00257,SKU-012,Chore Jacket,L,Raw Denim,2025-12-22,regular,30,30,2026-01-21,-166,closed,Standard 30-day return window.
ORD-000285,CUST-00257,SKU-007,Mom Jean,32,Raw Denim,2026-03-25,regular,30,30,2026-04-24,-73,closed,Standard 30-day return window.
ORD-000286,CUST-00257,SKU-005,Slim Straight,24,Stone Wash,2025-12-06,regular,30,30,2026-01-05,-182,closed,Standard 30-day return window.
ORD-000287,CUST-00257,SKU-001,Skinny,25,Black,2025-12-31,regular,30,30,2026-01-30,-157,closed,Standard 30-day return window.
ORD-000288,CUST-00257,SKU-003,Bootcut,30,Vintage Blue,2026-01-09,regular,30,30,2026-02-08,-148,closed,Standard 30-day return window.
ORD-000289,CUST-00257,SKU-002,Straight,31,Indigo,2026-01-06,regular,30,30,2026-02-05,-151,closed,Standard 30-day return window.
ORD-000290,CUST-00257,SKU-007,Mom Jean,26,Vintage Blue,2026-04-20,regular,30,30,2026-05-20,-47,closed,Standard 30-day return window.
ORD-000291,CUST-00258,SKU-008,Boyfriend,32,Raw Denim,2026-03-11,VIP,30,60,2026-05-10,-57,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000292,CUST-00258,SKU-010,Flare,26,Raw Denim,2026-06-29,VIP,30,60,2026-08-28,53,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000293,CUST-00258,SKU-006,High-Rise Skinny,31,Vintage Blue,2026-01-01,VIP,30,60,2026-03-02,-126,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000294,CUST-00258,SKU-004,Wide Leg,29,Indigo,2026-03-18,VIP,30,60,2026-05-17,-50,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000295,CUST-00258,SKU-003,Bootcut,29,Stone Wash,2026-04-09,VIP,30,60,2026-06-08,-28,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000296,CUST-00258,SKU-014,Denim Shirt,M,Raw Denim,2026-02-10,VIP,30,60,2026-04-11,-86,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000297,CUST-00258,SKU-016,Denim Skirt,XS,Raw Denim,2025-09-27,VIP,30,60,2025-11-26,-222,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000298,CUST-00258,SKU-004,Wide Leg,26,Indigo,2026-01-16,VIP,30,60,2026-03-17,-111,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000299,CUST-00258,SKU-009,Cropped Straight,33,Raw Denim,2026-01-31,VIP,30,60,2026-04-01,-96,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000300,CUST-00258,SKU-013,Trucker Jacket,L,Stone Wash,2026-06-04,VIP,30,60,2026-08-03,28,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000301,CUST-00258,SKU-005,Slim Straight,24,Indigo,2026-03-09,VIP,30,60,2026-05-08,-59,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000302,CUST-00258,SKU-011,Denim Jacket,S,Stone Wash,2025-09-27,VIP,30,60,2025-11-26,-222,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000303,CUST-00258,SKU-016,Denim Skirt,XL,Stone Wash,2025-11-25,VIP,30,60,2026-01-24,-163,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000304,CUST-00258,SKU-004,Wide Leg,30,Stone Wash,2026-02-03,VIP,30,60,2026-04-04,-93,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000305,CUST-00258,SKU-010,Flare,26,Stone Wash,2025-09-26,VIP,30,60,2025-11-25,-223,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000306,CUST-00017,SKU-016,Denim Skirt,L,Black,2026-05-23,regular,30,30,2026-06-22,-14,closed,Standard 30-day return window.
